model,scenario,region,variable,unit,subannual,2019,2020,2022,2025,2030,2035,2040,2045,2050
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Final Energy|Residential and Commercial|Space and Water Heating|Heat,EJ/yr,Year,1.4249549211526744,1.4739159952828218,1.486966844692232,1.5398824324608416,1.628075078741857,1.653561068966609,1.6790470591913604,1.6616181322872292,1.6441892053830989
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Final Energy|Residential and Commercial|Space and Water Heating|Liquids|Fossil,EJ/yr,Year,2.304251245834165,2.3364839009882403,2.2997992268647054,2.0036351634043954,1.5100283909705454,1.087891226092323,0.6657540612141005,0.4699616807229163,0.2741693002317319
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Final Energy|Residential and Commercial|Space and Water Heating|Solar,EJ/yr,Year,0.0943974135952871,0.1340421528875581,0.2136470910045305,0.3365724077812032,0.5414479357423245,0.6496360735327456,0.757824211323167,0.7929440199513905,0.8280638285796145
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Final Energy|Residential and Commercial|Space and Water Heating|Solids|Biomass,EJ/yr,Year,1.8546409954014944,1.8454912553112293,1.7185125315218088,1.544863747410885,1.2554491072260123,0.884442486469196,0.51343586571238,0.3492611248333319,0.1850863839542839
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Final Energy|Residential and Commercial|Space and Water Heating|Solids|Fossil,EJ/yr,Year,0.486013916354067,0.575408672377306,0.5837882855876149,0.4803598766184211,0.3079791950030983,0.1578324274629484,0.0076856599227985,0.0039640567450108,0.0002424535672229
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Final Energy|Residential|Electricity,EJ/yr,Year,3.347859026192015,3.360940497247128,3.376643537600807,3.4772339875981717,3.6448847375937774,3.9064381807136472,4.167991623833516,4.305171838678648,4.44235205352378
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Final Energy|Residential|Gases|Fossil,EJ/yr,Year,4.164728938986626,4.235670295527846,4.127499659110213,3.70452991895981,2.99958035204247,2.343388680393629,1.687197008744788,1.3198999149862416,0.9526028212276952
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Final Energy|Residential|Heat,EJ/yr,Year,0.9182065089557898,0.9261658431587408,0.9405471492136702,0.9709007705851024,1.0214901395374898,1.04539705836214,1.0693039771867905,1.063003341958391,1.056702706729992
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Final Energy|Residential|Liquids|Fossil,EJ/yr,Year,1.5290750819767696,1.5362832519167555,1.5141571865387948,1.3181195825773089,0.9913902426414996,0.7232289845815087,0.455067726521519,0.326205137551368,0.1973425485812174
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Final Energy|Residential|Solar,EJ/yr,Year,0.0789306375390866,0.0888451412292839,0.1425183524552253,0.2266064423783959,0.3667532589170137,0.4567199371667796,0.546686615416546,0.582504112346213,0.6183216092758795
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Final Energy|Residential|Solids|Biomass,EJ/yr,Year,1.73319735399309,1.7150906845323548,1.587584372724449,1.4181351090721803,1.1357196696517338,0.7936539598213116,0.4515882499908898,0.3067499963466818,0.1619117427024742
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Final Energy|Residential|Solids|Fossil,EJ/yr,Year,0.4298990200471154,0.5128162818293721,0.5270881736773265,0.4327277881121311,0.2754604788368046,0.1410828717203845,0.0067052646039649,0.0034556418643628,0.0002060191247608
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Floor Space|Commercial|Heat Pumps,Million m2,Year,235.05557160488024,256.833260003943,326.2520888969302,800.0282560966443,1589.6552014295012,2851.095455134753,4112.535708840005,5261.985953811498,6411.436198782991
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Floor Space|Residential and Commercial|Heat Pumps,Million m2,Year,2103.842340529325,2184.6357010006905,2400.8392424955964,3765.0795969450846,6038.813521027565,9558.532022180036,13078.250523332506,16176.092043309473,19273.93356328644
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Floor Space|Residential|Heat Pumps,Million m2,Year,1868.786760043124,1927.802462012013,2074.587168728057,2965.051328893178,4449.158262501713,6707.43649430828,8965.714726114848,10914.10604279128,12862.49735946771
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Investments |Commercial|Heat Pumps,million EUR_2020/yr,Year,0.0,3233.8110722079878,8394.632065530866,29123.879414901137,29123.879414901137,50623.79077734053,50623.79077734053,52263.0921525918,52263.0921525918
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Investments |Residential|Heat Pumps,million EUR_2020/yr,Year,0.0,16319.162206006564,20106.04569563252,57758.711212243616,57758.711212243616,99563.52286479264,99563.52286479264,93261.39936472556,93261.39936472556
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Investments|Residential and Commercial|Heat Pumps,million EUR_2020/yr,Year,0.0,19552.97331318632,28500.677739083767,86882.59165799618,86882.59165799618,150187.31621530055,150187.31621530055,145524.4919379294,145524.4919379294
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Price|Final Energy|Electricity,EUR_2020/GJ,Year,84.00748246991316,86.15777231721313,89.05681678255041,103.14948595836496,126.63726791805584,127.02789378457874,127.41851965110163,133.46375276851245,139.50898588592327
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Price|Final Energy|Gases|Fossil,EUR_2020/GJ,Year,85.39542379620843,87.21136446638457,109.05666413147948,125.01232891553497,151.6051035556275,142.07318726652147,132.54127097741548,112.0805239959618,91.61977701450814
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Price|Final Energy|Heat,EUR_2020/GJ,Year,36.89997602349695,38.06937686174433,38.1806860568031,41.784166910543945,47.78996833344536,47.51066221490692,47.23135609636847,42.14635702288092,37.06135794939337
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Price|Final Energy|Liquids|Fossil,EUR_2020/GJ,Year,43.23308626020616,43.98519842496989,54.542842209963965,58.01438454374226,63.80028843337277,54.68137386888703,45.56245930440127,34.64267698915137,23.722894673901465
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Price|Final Energy|Solids|Biomass,EUR_2020/GJ,Year,34.919989994377374,33.829272005842995,51.124901804787896,52.06153319983025,53.62258552490084,53.14826662719543,52.67394772949001,67.40045148843842,82.12695524738683
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Price|Final Energy|Solids|Fossil,EUR_2020/GJ,Year,7.920621305607709,9.072018216960712,13.242942183504056,13.832436950170631,14.814928227948258,7.747370056393264,0.679811884838271,0.3540701895017251,0.0283284941651787
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Renovated Area|Commercial|Envelope,Million m2,Year,0.0,143.00042061829117,56.90431945331238,20.345630738173043,20.345630738173043,25.55036124459304,25.55036124459304,18.08512251006865,18.08512251006865
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Renovated Area|Commercial|Heating system,Million m2,Year,0.0,265.09752744002617,141.05240878924997,39.84082309233054,39.84082309233054,30.41810633188452,30.41810633188452,24.725498259352023,24.725498259352023
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Renovated Area|Residential and Commercial|Envelope,Million m2,Year,0.0,348.911980748788,161.8848426254699,63.5091365061831,63.5091365061831,87.40838785440829,87.40838785440829,59.214065891178144,59.214065891178144
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Renovated Area|Residential and Commercial|Heating system,Million m2,Year,0.0,921.7680706941755,490.8638042499752,138.64564869309066,138.64564869309066,108.2590901212771,108.2590901212771,86.14723822711777,86.14723822711777
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Renovated Area|Residential|Envelope,Million m2,Year,0.0,205.9115561717457,104.98052409017131,43.16350609606295,43.16350609606295,61.85802661344067,61.85802661344067,41.12894344917265,41.12894344917265
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Renovated Area|Residential|Heating system,Million m2,Year,0.0,656.670542809763,349.811397958576,98.8048241165157,98.8048241165157,77.84098368620367,77.84098368620367,61.42174075038884,61.42174075038884
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Total Area|Commercial|All,Million m2,Year,9221.922968007637,9240.153604974796,9422.326647604852,9936.431681663162,9936.431681663162,10456.363574373958,10456.363574373958,11070.105424956124,11070.105424956124
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Total Area|Residential and Commercial|All,Million m2,Year,32307.559691578976,32435.52932373041,32789.2418739014,33978.897452265024,33978.897452265024,35308.30968882862,35308.30968882862,36455.86693996348,36455.86693996348
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,EU27,Total Area|Residential|All,Million m2,Year,23085.63673301914,23195.37605382217,23366.91519825073,24042.465795406555,24042.465795406555,24851.94585554188,24851.94585554188,25385.761534354533,25385.761534354533
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Capacity|Commercial|Heat Pumps,GW,Year,0.25620898604393,0.2630651565268636,0.2908616177737713,0.6090728784911335,1.139424979686737,2.128527134656906,3.117629289627075,3.803818702697754,4.490008115768433
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Capacity|Residential and Commercial|Heat Pumps,GW,Year,2.884043753147125,2.967545509338379,3.1482778787612915,4.55897618830204,6.910140037536621,10.608657836914062,14.307175636291504,17.032341957092285,19.757508277893063
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Capacity|Residential|Heat Pumps,GW,Year,2.6278348565101624,2.704480469226837,2.857416272163391,3.949903339147568,5.770715117454529,8.480131089687347,11.189547061920166,13.22852349281311,15.267499923706056
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Final Energy|Commercial|Electricity,EJ/yr,Year,0.0586469897597118,0.0583886959005959,0.0584649779905589,0.0589000603683525,0.059625197664675,0.061458378438044,0.0632915592114129,0.0644323024468178,0.0655730456822227
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Final Energy|Commercial|Gases|Fossil,EJ/yr,Year,0.0233822893351316,0.021671335263818,0.02236104876647,0.0216273464984624,0.0204045093851164,0.0157769025681773,0.0111492957512382,0.0079822029074421,0.0048151100636459
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Final Energy|Commercial|Heat,EJ/yr,Year,0.0329626500606536,0.0326676256954669,0.0320361917838454,0.0317227913765236,0.0312004573643207,0.0297635849565267,0.0283267125487327,0.0267280312255024,0.0251293499022722
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Final Energy|Commercial|Liquids|Fossil,EJ/yr,Year,0.0153938857838511,0.0145572489127516,0.0140428338199853,0.0125780176604166,0.0101366573944687,0.0071594496257603,0.0041822418570518,0.0028206005808897,0.0014589593047276
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Final Energy|Commercial|Solar,EJ/yr,Year,0.0007583038532175,0.0029522182885557,0.0027920631691813,0.0024975127016659,0.002006595255807,0.0014613890671171,0.0009161828784272,0.0005915487417951,0.000266914605163
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Final Energy|Commercial|Solids|Biomass,EJ/yr,Year,0.0025100994389504,0.0024459611122438,0.002901814688812,0.0028041396180924,0.0026413478335598,0.0019607568683568,0.0012801659031538,0.0009346644555989,0.0005891630080441
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Final Energy|Commercial|Solids|Fossil,EJ/yr,Year,8.783415250945836e-05,8.635625999886543e-05,8.051254553720355e-05,6.791616442569648e-05,4.692219590651803e-05,2.441102753891755e-05,1.899859171317076e-06,9.926513655500455e-07,8.54435597830161e-08
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Final Energy|Residential and Commercial|Gases|Fossil,EJ/yr,Year,0.077846311032772,0.0787100454617757,0.0789434587059076,0.072951827882207,0.0629657765093725,0.0491526741971029,0.0353395718848332,0.0261763072776375,0.0170130426704417
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Final Energy|Residential and Commercial|Heat,EJ/yr,Year,0.0752109326422214,0.0748102534562349,0.0737315639853477,0.0737939924001693,0.0738980397582054,0.0729901231825351,0.0720822066068649,0.0705983559601008,0.0691145053133368
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Final Energy|Residential and Commercial|Liquids|Fossil,EJ/yr,Year,0.0570270754396915,0.0558033920824527,0.0548115000128746,0.0499559137970209,0.0418632701039314,0.0309108169749379,0.0199583638459444,0.0145941758528351,0.0092299878597259
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Final Energy|Residential and Commercial|Solar,EJ/yr,Year,0.0059450371190905,0.0081415930762887,0.0083764381706714,0.0083656503120437,0.0083476705476641,0.0070980410091578,0.0058484114706516,0.0047823474742472,0.0037162834778428
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Final Energy|Residential and Commercial|Solids|Biomass,EJ/yr,Year,0.0685116607928648,0.0671695205383002,0.0634096153080463,0.0555349025380564,0.04241038125474,0.0293390494480263,0.0162677176413126,0.0112829018980846,0.0062980861548567
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Final Energy|Residential and Commercial|Solids|Fossil,EJ/yr,Year,0.0009846417233347,0.0008717631571926,0.0007580497185699,0.0006304094531515,0.000417675677454,0.0002187502614106,1.9824845367111266e-05,1.0787385463117973e-05,1.7499255591246763e-06
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Final Energy|Residential and Commercial|Space and Water Heating|Electricity,EJ/yr,Year,0.0402021808549761,0.0394663650345137,0.0387657646515435,0.039841564504286,0.0416345642588567,0.0479668766456597,0.0542991890324628,0.0561252110710484,0.0579512331096339
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Final Energy|Residential and Commercial|Space and Water Heating|Gases|Fossil,EJ/yr,Year,0.077846311032772,0.0787100454617757,0.0789434587059076,0.072951827882207,0.0629657765093725,0.0491526741971029,0.0353395718848332,0.0261763072776375,0.0170130426704417
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Final Energy|Residential and Commercial|Space and Water Heating|Heat,EJ/yr,Year,0.0752109326422214,0.0748102534562349,0.0737315639853477,0.0737939924001693,0.0738980397582054,0.0729901231825351,0.0720822066068649,0.0705983559601008,0.0691145053133368
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Final Energy|Residential and Commercial|Space and Water Heating|Liquids|Fossil,EJ/yr,Year,0.0570270754396915,0.0558033920824527,0.0548115000128746,0.0499559137970209,0.0418632701039314,0.0309108169749379,0.0199583638459444,0.0145941758528351,0.0092299878597259
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Final Energy|Residential and Commercial|Space and Water Heating|Solar,EJ/yr,Year,0.0059450371190905,0.0081415930762887,0.0083764381706714,0.0083656503120437,0.0083476705476641,0.0070980410091578,0.0058484114706516,0.0047823474742472,0.0037162834778428
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Final Energy|Residential and Commercial|Space and Water Heating|Solids|Biomass,EJ/yr,Year,0.0685116607928648,0.0671695205383002,0.0634096153080463,0.0555349025380564,0.04241038125474,0.0293390494480263,0.0162677176413126,0.0112829018980846,0.0062980861548567
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Final Energy|Residential and Commercial|Space and Water Heating|Solids|Fossil,EJ/yr,Year,0.0009846417233347,0.0008717631571926,0.0007580497185699,0.0006304094531515,0.000417675677454,0.0002187502614106,1.9824845367111266e-05,1.0787385463117973e-05,1.7499255591246763e-06
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Final Energy|Residential|Electricity,EJ/yr,Year,0.0791445386007146,0.0791462427477401,0.0797773026530302,0.082177518209411,0.0861778774700456,0.0934714576013506,0.1007650377326556,0.1038032304303015,0.1068414231279474
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Final Energy|Residential|Gases|Fossil,EJ/yr,Year,0.0544640198349952,0.0570387120533268,0.0565824118093587,0.0513244818539533,0.0425612652616109,0.0333757711632642,0.0241902770649176,0.0181941043701954,0.0121979316754732
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Final Energy|Residential|Heat,EJ/yr,Year,0.0422482835128903,0.0421426277607679,0.0416953694075346,0.0420711992774158,0.0426975823938846,0.0432265386916697,0.0437554949894547,0.0438703242689371,0.0439851535484194
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Final Energy|Residential|Liquids|Fossil,EJ/yr,Year,0.0416331887245178,0.0412461422383785,0.040768664330244,0.037377895321697,0.0317266136407852,0.0237513678148388,0.0157761219888925,0.0117735753301531,0.0077710286714136
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Final Energy|Residential|Solar,EJ/yr,Year,0.0051867333240807,0.0051893745549023,0.0055843750014901,0.0058681376976892,0.0063410755246877,0.0056366520002484,0.004932228475809,0.004190798732452,0.003449368989095
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Final Energy|Residential|Solids|Biomass,EJ/yr,Year,0.0660015608882531,0.064723560702987,0.0605078015942126,0.0527307634474709,0.0397690332029014,0.0273782926087733,0.0149875520146451,0.010348237636208,0.0057089232577709
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Final Energy|Residential|Solids|Fossil,EJ/yr,Year,0.0008968075271695,0.0007854069117456,0.0006775371730327,0.0005624932928185,0.0003707534924615,0.0001943392389875,1.7924985513673164e-05,9.794733728085704e-06,1.6644819424982416e-06
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Floor Space|Commercial|Heat Pumps,Million m2,Year,4.331686019897461,4.436898864805698,5.038339614868164,11.812528491020204,23.102843284606934,44.07781457901001,65.05278587341309,82.20243549346924,99.3520851135254
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Floor Space|Residential and Commercial|Heat Pumps,Million m2,Year,48.70925426483154,50.17879295349121,53.53151607513428,80.3611353635788,125.07716751098631,199.2689151763916,273.4606628417969,335.3584518432617,397.25624084472656
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Floor Space|Residential|Heat Pumps,Million m2,Year,44.37756633758545,45.74189567565918,48.4931755065918,68.54860591888428,101.97432327270508,155.19109916687012,208.4078750610352,253.1560173034668,297.90415954589844
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Investments |Commercial|Heat Pumps,million EUR_2020/yr,Year,0.0,47.91372299194336,205.523681640625,1260.3795776367188,1260.3795776367188,1992.80576171875,1992.80576171875,1885.3634277343751,1885.3634277343751
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Investments |Residential|Heat Pumps,million EUR_2020/yr,Year,0.0,1024.0144348144531,918.6065979003906,3373.177978515625,3373.177978515625,4922.487890625001,4922.487890625001,4637.438671875,4637.438671875
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency High|Prices 2023_10,aut,Investments|Residential and Commercial|Heat Pumps,million EUR_2020/yr,Year,0.0,1071.9281616210938,1124.1302490234375,4633.557495117188,4633.557495117188,6915.293554687501,6915.293554687501,6522.801953125,6522.801953125
