model,scenario,region,variable,unit,subannual,2019,2020,2022,2025,2030,2035,2040,2045,2050
Invert/EE-Lab 4.2,WP2 Building|High District Heating|Efficiency Moderate|Prices 2023_10,EU27,Capacity|Commercial|Heat Pumps,GW,Year,13.533572494907958,15.0701126375352,19.581684025586583,60.46074653607502,128.59251738688909,228.3667778235977,328.14103826030623,382.34138752612125,436.5417367919363
Invert/EE-Lab 4.2,WP2 Building|High District Heating|Efficiency Moderate|Prices 2023_10,EU27,Capacity|Residential and Commercial|Heat Pumps,GW,Year,126.72221691776645,133.7136715319939,156.04373458307236,281.95523646113,491.807739591226,796.6217263457365,1101.435713100247,1250.3942420417152,1399.3527709831833
Invert/EE-Lab 4.2,WP2 Building|High District Heating|Efficiency Moderate|Prices 2023_10,EU27,Capacity|Residential|Heat Pumps,GW,Year,113.1886453252924,118.64355762003268,136.46205043013398,221.4944915507339,363.2152267517338,568.2549531626837,773.2946795736335,868.0528646954472,962.8110498172608
Invert/EE-Lab 4.2,WP2 Building|High District Heating|Efficiency Moderate|Prices 2023_10,EU27,Final Energy|Commercial|Electricity,EJ/yr,Year,2.4308815667537287,2.471221957820749,2.4897402693244057,2.5655265432643817,2.691836999831008,2.90887909671917,3.1259211936073337,3.269239209838463,3.4125572260695924
Invert/EE-Lab 4.2,WP2 Building|High District Heating|Efficiency Moderate|Prices 2023_10,EU27,Final Energy|Commercial|Gases|Fossil,EJ/yr,Year,2.0480281723280305,2.111125315487582,2.080194544589232,1.8463639744579632,1.4566463575725157,1.010802227543062,0.5649580975136089,0.3785708215038216,0.1921835454940344
Invert/EE-Lab 4.2,WP2 Building|High District Heating|Efficiency Moderate|Prices 2023_10,EU27,Final Energy|Commercial|Heat,EJ/yr,Year,0.5067483856146271,0.5521434647189369,0.5663131880519345,0.6615458572191517,0.8202669724978463,0.9287024155719324,1.0371378586460185,1.0198100755413848,1.0024822924367514
Invert/EE-Lab 4.2,WP2 Building|High District Heating|Efficiency Moderate|Prices 2023_10,EU27,Final Energy|Commercial|Liquids|Fossil,EJ/yr,Year,0.7751761384715777,0.8012116769386904,0.7865173527970896,0.6928229736986384,0.5366656752012193,0.3525469550950207,0.1684282349888223,0.1080309714161541,0.0476337078434871
Invert/EE-Lab 4.2,WP2 Building|High District Heating|Efficiency Moderate|Prices 2023_10,EU27,Final Energy|Commercial|Solar,EJ/yr,Year,0.0154667755541587,0.0453752812522896,0.0706448971777705,0.1047459806150059,0.1615811196770654,0.1846929127686948,0.2078047058603251,0.2049385842174145,0.2020724625745048
Invert/EE-Lab 4.2,WP2 Building|High District Heating|Efficiency Moderate|Prices 2023_10,EU27,Final Energy|Commercial|Solids|Biomass,EJ/yr,Year,0.1214436547683125,0.1300300738577238,0.1300711478668562,0.1246317361195735,0.1155660498741029,0.0897716427443371,0.0639772356145713,0.0436239417299319,0.0232706478452927
Invert/EE-Lab 4.2,WP2 Building|High District Heating|Efficiency Moderate|Prices 2023_10,EU27,Final Energy|Commercial|Solids|Fossil,EJ/yr,Year,0.0561148925053056,0.0626792958685336,0.0569987031557552,0.0481841176433639,0.0334931417893778,0.0172919093246472,0.0010906768599169,0.0005707954397343,5.0914019551928646e-05
Invert/EE-Lab 4.2,WP2 Building|High District Heating|Efficiency Moderate|Prices 2023_10,EU27,Final Energy|Residential and Commercial|Gases|Fossil,EJ/yr,Year,6.212757174531361,6.347282055447294,6.1816196141034245,5.367096452025397,4.009557848562017,2.757189755370031,1.5048216621780446,1.0214049369922853,0.537988211806527
Invert/EE-Lab 4.2,WP2 Building|High District Heating|Efficiency Moderate|Prices 2023_10,EU27,Final Energy|Residential and Commercial|Heat,EJ/yr,Year,1.4249549211526744,1.4861328492506785,1.5447340779010104,1.7970944237636093,2.2176950002012736,2.524396674104536,2.8310983480077985,2.85856049415895,2.886022640310101
Invert/EE-Lab 4.2,WP2 Building|High District Heating|Efficiency Moderate|Prices 2023_10,EU27,Final Energy|Residential and Commercial|Liquids|Fossil,EJ/yr,Year,2.304251245834165,2.335694276989669,2.289401558693497,2.0042160185184903,1.528906784893478,1.0163071573624607,0.5037075298314436,0.3341652822418823,0.1646230346523212
Invert/EE-Lab 4.2,WP2 Building|High District Heating|Efficiency Moderate|Prices 2023_10,EU27,Final Energy|Residential and Commercial|Solar,EJ/yr,Year,0.0943974135952871,0.1340632880637699,0.2127117406926103,0.3183273568065477,0.4943533836631091,0.6002132449939368,0.7060731063247644,0.7146818934706958,0.7232906806166269
Invert/EE-Lab 4.2,WP2 Building|High District Heating|Efficiency Moderate|Prices 2023_10,EU27,Final Energy|Residential and Commercial|Solids|Biomass,EJ/yr,Year,1.8546409954014944,1.8463374780521904,1.7161273870178764,1.5298481771650343,1.219382827410299,0.8772100763753757,0.5350373253404526,0.358050493137624,0.1810636609347953
Invert/EE-Lab 4.2,WP2 Building|High District Heating|Efficiency Moderate|Prices 2023_10,EU27,Final Energy|Residential and Commercial|Solids|Fossil,EJ/yr,Year,0.486013916354067,0.5746481756018499,0.5851644362114702,0.4834754334034404,0.3139937620567242,0.1607796238758955,0.007565485695067,0.0038879798612393,0.000210474027412
Invert/EE-Lab 4.2,WP2 Building|High District Heating|Efficiency Moderate|Prices 2023_10,EU27,Final Energy|Residential and Commercial|Space and Water Heating|Electricity,EJ/yr,Year,1.650827270742643,1.6888210862786286,1.6828427218582471,1.8434871564889292,2.1112278808733995,2.6801305637995925,3.249033246725786,3.42546319725718,3.6018931477885734
