model,scenario,region,variable,unit,subannual,2019,2020,2022,2025,2030,2035,2040,2045,2050
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Final Energy|Residential and Commercial|Space and Water Heating|Liquids|Fossil,EJ/yr,Year,2.304251245834165,2.340685125906019,2.311822604096959,2.032529631913348,1.567041344940661,1.1723118030131432,0.7775822610856253,0.5639471617196236,0.350312062353622
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Final Energy|Residential and Commercial|Space and Water Heating|Solar,EJ/yr,Year,0.0943974135952871,0.1341451748703535,0.2142708860919798,0.3392741602219744,0.5476129504386322,0.6707170704030416,0.7938211903674518,0.8324897458369364,0.8711583013064212
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Final Energy|Residential and Commercial|Space and Water Heating|Solids|Biomass,EJ/yr,Year,1.8546409954014944,1.8488229567794845,1.727501148576265,1.5565813027797035,1.271714893118768,0.922518258487797,0.5733216238568264,0.390215787407554,0.2071099509582825
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Final Energy|Residential and Commercial|Space and Water Heating|Solids|Fossil,EJ/yr,Year,0.486013916354067,0.5761234598894578,0.5868456302737275,0.4849813969189527,0.3152076746609955,0.1616672978478835,0.008126921034772,0.0041565111448059,0.0001861012548403
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Final Energy|Residential|Electricity,EJ/yr,Year,3.347859026192015,3.366248937170953,3.392628304214255,3.5124378426688763,3.7121204067599103,4.144556506886215,4.576992607012521,4.845052388552422,5.113112170092323
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Final Energy|Residential|Gases|Fossil,EJ/yr,Year,4.164728938986626,4.242534578192287,4.146293837074444,3.747611379050028,3.083140615676,2.4997005440963838,1.9162604725167671,1.5181570953270789,1.1200537181373906
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Final Energy|Residential|Heat,EJ/yr,Year,0.9182065089557898,0.9272182523036452,0.9440567733108752,0.980984870171595,1.042531698272795,1.102482079353648,1.1624324604345004,1.1700818108365625,1.177731161238624
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Final Energy|Residential|Liquids|Fossil,EJ/yr,Year,1.5290750819767696,1.537718307270551,1.5195105531456634,1.334542269304619,1.0262617962362115,0.7752043817272337,0.5241469672182563,0.3862669819518476,0.2483869966854385
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Final Energy|Residential|Solar,EJ/yr,Year,0.0789306375390866,0.0888989388840844,0.1425735996745048,0.2271204290191222,0.3680318112601514,0.464658912052981,0.5612860128458111,0.5986619568138838,0.636037900781956
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Final Energy|Residential|Solids|Biomass,EJ/yr,Year,1.73319735399309,1.718119678622314,1.5959452623005732,1.429114948464017,1.1510644254030908,0.8284278288729167,0.505791232342743,0.3430835033367416,0.18037577433074
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Final Energy|Residential|Solids|Fossil,EJ/yr,Year,0.4298990200471154,0.513436354494728,0.5298306740639296,0.4367787429258656,0.2816921910290935,0.1444246564554407,0.0071571218817886,0.0036574517633095,0.0001577816448303
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Floor Space|Commercial|Heat Pumps,Million m2,Year,235.05557160488024,257.0323913889006,327.628553872928,800.3854188455734,1588.3135271333158,2832.107567202765,4075.901607272215,5234.07342759415,6392.245247916086
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Floor Space|Residential and Commercial|Heat Pumps,Million m2,Year,2103.842340529325,2184.684664607048,2400.8518976420164,3752.7320985151455,6005.865766637027,9461.002174099907,12916.138581562787,16014.691770256495,19113.244958950207
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Floor Space|Residential|Heat Pumps,Million m2,Year,1868.786760043124,1927.6522754864004,2073.223326613349,2952.346665159812,4417.5522294039165,6628.894640946444,8840.237052488972,10780.6183088434,12720.999565197828
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Investments |Commercial|Heat Pumps,million EUR_2020/yr,Year,0.0,2888.9749230369925,8372.423041896895,29025.94440995995,29025.94440995995,46047.60033208728,46047.60033208728,55291.918773286045,55291.918773286045
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Investments |Residential|Heat Pumps,million EUR_2020/yr,Year,0.0,14825.76142110624,18159.79539057944,55674.24610997002,55674.24610997002,87541.14154100674,87541.14154100674,98981.54512471567,98981.54512471567
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Investments|Residential and Commercial|Heat Pumps,million EUR_2020/yr,Year,0.0,17714.736256470904,26532.21831839532,84700.18982944638,84700.18982944638,133588.7408953905,133588.7408953905,154273.4634742558,154273.4634742558
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Price|Final Energy|Electricity,EUR_2020/GJ,Year,84.00748246991316,86.27599771962105,89.36171934400318,103.8462640057819,127.98717177541312,134.3126702315858,140.63816868775848,150.4633531208558,160.28853755395312
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Price|Final Energy|Gases|Fossil,EUR_2020/GJ,Year,85.39542379620843,87.38803795072636,109.61419721804714,127.05389093871764,156.12004713983515,154.2720232898591,152.42399943988312,131.2512192871627,110.0784391344423
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Price|Final Energy|Heat,EUR_2020/GJ,Year,36.89997602349695,38.128401187170766,38.35261440872273,42.31934819080948,48.93057116095406,50.52720372917611,52.12383629739816,47.20506081237568,42.2862853273532
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Price|Final Energy|Liquids|Fossil,EUR_2020/GJ,Year,43.23308626020616,44.064607076653374,54.82274585093455,59.0661162140176,66.13840015248933,59.63335548602481,53.12831081956029,41.689026357908006,30.249741896255728
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Price|Final Energy|Solids|Biomass,EUR_2020/GJ,Year,34.919989994377374,33.940004854265226,51.390696489883794,52.5075091875857,54.368863683755535,58.18411768749184,61.99937169122813,79.98642716969539,97.97348264816264
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Price|Final Energy|Solids|Fossil,EUR_2020/GJ,Year,7.920621305607709,9.083639700125786,13.314187232514088,14.016852982917952,15.187962566924398,7.9521916704179585,0.7164207739115213,0.3689237785656576,0.0214267832197936
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Renovated Area|Commercial|Envelope,Million m2,Year,0.0,62.53388453534353,28.93393780254587,13.602799337892291,13.602799337892291,13.701169850299902,13.701169850299902,13.928477779682137,13.928477779682137
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Renovated Area|Commercial|Heating system,Million m2,Year,0.0,264.73345288569544,140.92091305846407,39.85596548907324,39.85596548907324,30.498402946917142,30.498402946917142,24.242904198267706,24.242904198267706
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Renovated Area|Residential and Commercial|Envelope,Million m2,Year,0.0,166.2039179017429,81.83524364091772,41.96691635484012,41.96691635484012,43.12289867538366,43.12289867538366,44.05789715420361,44.05789715420361
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Renovated Area|Residential and Commercial|Heating system,Million m2,Year,0.0,922.3259877675664,490.3014491527847,138.64219279660483,138.64219279660483,108.5168672427737,108.5168672427737,84.6323586754105,84.6323586754105
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Renovated Area|Residential|Envelope,Million m2,Year,0.0,103.67003257002432,52.90130653850248,28.3641173128428,28.3641173128428,29.42172900981008,29.42172900981008,30.12941945637936,30.12941945637936
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Renovated Area|Residential|Heating system,Million m2,Year,0.0,657.5925311110041,349.38054049901075,98.7862274346768,98.7862274346768,78.01846421009087,78.01846421009087,60.38945425480254,60.38945425480254
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Total Area|Commercial|All,Million m2,Year,9221.922968007637,9240.154001637617,9422.357919389608,9936.713917651,9936.713917651,10457.166204389729,10457.166204389729,11072.475977111564,11072.475977111564
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Total Area|Residential and Commercial|All,Million m2,Year,32307.559691578976,32435.566333390445,32789.38833188734,33979.796351453,33979.796351453,35313.11426635244,35313.11426635244,36477.64600124018,36477.64600124018
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,EU27,Total Area|Residential|All,Million m2,Year,23085.63673301914,23195.41220867551,23367.030175619228,24043.082233678902,24043.082233678902,24855.948045611432,24855.948045611432,25405.169776835384,25405.169776835384
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,aut,Capacity|Commercial|Heat Pumps,GW,Year,0.25620898604393,0.2614633950870484,0.2880024667829275,0.6011689973529428,1.123113214969635,2.088560253381729,3.0540072917938232,3.8103585243225098,4.566709756851196
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,aut,Capacity|Residential and Commercial|Heat Pumps,GW,Year,2.884043753147125,2.964410185813904,3.140886783599853,4.561672925949097,6.929649829864502,10.587769031524658,14.245888233184814,17.186311960220337,20.12673568725586
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,aut,Capacity|Residential|Heat Pumps,GW,Year,2.6278348565101624,2.702946722507477,2.852884352207184,3.960503928363323,5.806536555290222,8.499208629131317,11.191880702972412,13.375953435897827,15.560026168823242
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,aut,Final Energy|Commercial|Electricity,EJ/yr,Year,0.0586469897597118,0.0585421955450101,0.0589284233136267,0.0598286314829243,0.0613289784317538,0.0650241725516593,0.0687193666715648,0.0719425706823936,0.0751657746932225
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,aut,Final Energy|Commercial|Gases|Fossil,EJ/yr,Year,0.0233822893351316,0.0217236328226135,0.0224469492823118,0.0218758188038918,0.0209239346731919,0.0168876111383724,0.0128512876035529,0.0094001442812441,0.0059490009589353
Invert/EE-Lab 4.2,WP2 Building|High H2/e-fuels|Efficiency Moderate|Prices 2023_10,aut,Final Energy|Commercial|Heat,EJ/yr,Year,0.0329626500606536,0.0327008478343486,0.0321090333163738,0.0319280421826988,0.0316263902932405,0.0313309710472822,0.0310355518013238,0.0306291931774467,0.0302228345535695
